"";"x.17";"x.18";"x.19";"x.20";"classes"
"742";60;62;67;54;"very damp grey soil"
"743";64;69;74;61;"very damp grey soil"
"744";64;69;74;61;"very damp grey soil"
"745";68;81;86;72;"very damp grey soil"
"746";64;73;74;61;"very damp grey soil"
"747";64;69;71;61;"very damp grey soil"
"748";72;77;82;68;"very damp grey soil"
"749";76;81;90;76;"very damp grey soil"
"750";76;85;90;72;"very damp grey soil"
"751";76;77;90;68;"very damp grey soil"
"752";68;69;71;57;"very damp grey soil"
"753";64;69;74;57;"very damp grey soil"
"754";68;69;74;57;"very damp grey soil"
"755";64;66;67;54;"very damp grey soil"
"756";88;107;113;88;"grey soil"
"757";84;107;113;88;"grey soil"
"758";84;112;113;88;"grey soil"
"759";92;112;113;88;"grey soil"
"760";88;103;108;85;"grey soil"
"761";64;64;104;96;"cotton crop"
"762";46;31;128;135;"cotton crop"
"763";46;31;128;135;"cotton crop"
"764";46;31;133;143;"cotton crop"
"765";50;31;133;135;"cotton crop"
"766";46;34;128;135;"cotton crop"
"767";46;36;128;132;"cotton crop"
"768";46;39;122;121;"cotton crop"
"769";53;45;108;103;"cotton crop"
"770";43;31;139;143;"cotton crop"
"771";46;34;122;125;"cotton crop"
"772";46;36;118;125;"cotton crop"
"773";46;34;118;121;"cotton crop"
"774";43;36;118;121;"cotton crop"
"775";46;34;122;125;"cotton crop"
"776";50;34;118;125;"cotton crop"
"777";50;36;118;128;"cotton crop"
"778";53;51;113;103;"cotton crop"
"779";84;99;104;85;"grey soil"
"780";84;103;113;88;"grey soil"
"781";88;107;118;88;"grey soil"
"782";88;103;104;85;"grey soil"
"783";88;103;113;85;"grey soil"
"784";88;107;108;88;"grey soil"
"785";92;112;118;88;"grey soil"
"786";92;107;118;88;"grey soil"
"787";88;112;118;88;"grey soil"
"788";88;107;113;85;"grey soil"
"789";88;107;113;88;"grey soil"
"790";92;103;113;88;"grey soil"
"791";88;107;108;92;"grey soil"
"792";92;112;113;88;"grey soil"
"793";92;112;118;92;"grey soil"
"794";88;107;122;88;"grey soil"
"795";88;103;108;85;"very damp grey soil"
"796";68;71;75;59;"vegetation stubble"
"797";60;57;60;45;"vegetation stubble"
"798";56;57;56;45;"vegetation stubble"
"799";60;57;67;49;"vegetation stubble"
"800";60;57;67;49;"vegetation stubble"
"801";56;54;67;49;"vegetation stubble"
"802";56;54;67;52;"vegetation stubble"
"803";53;57;67;52;"vegetation stubble"
"804";60;64;75;63;"very damp grey soil"
"805";64;68;79;59;"very damp grey soil"
"806";64;68;71;56;"very damp grey soil"
"807";64;71;75;63;"very damp grey soil"
"808";71;79;79;63;"very damp grey soil"
"809";71;79;79;67;"very damp grey soil"
"810";71;79;87;70;"very damp grey soil"
"811";68;75;79;67;"very damp grey soil"
"812";71;79;79;63;"very damp grey soil"
"813";64;71;79;59;"very damp grey soil"
"814";68;71;71;59;"very damp grey soil"
"815";93;111;118;92;"grey soil"
"816";88;111;113;92;"grey soil"
"817";84;111;118;92;"grey soil"
"818";93;111;113;92;"grey soil"
"819";88;107;109;87;"grey soil"
"820";84;99;100;79;"damp grey soil"
"821";84;95;96;79;"damp grey soil"
"822";44;32;139;141;"cotton crop"
"823";44;34;139;146;"cotton crop"
"824";44;32;134;141;"cotton crop"
"825";44;32;134;137;"cotton crop"
"826";48;34;128;133;"cotton crop"
"827";48;37;118;125;"cotton crop"
"828";48;40;118;112;"cotton crop"
"829";51;45;104;100;"cotton crop"
"830";44;32;128;137;"cotton crop"
"831";44;32;123;129;"cotton crop"
"832";44;34;128;129;"cotton crop"
"833";44;32;128;125;"cotton crop"
"834";48;29;123;125;"cotton crop"
"835";44;32;113;121;"cotton crop"
"836";48;34;118;112;"cotton crop"
"837";51;37;118;112;"cotton crop"
"838";48;40;113;112;"cotton crop"
"839";48;37;118;125;"cotton crop"
"840";48;34;123;125;"cotton crop"
"841";88;107;109;87;"grey soil"
"842";88;111;109;92;"grey soil"
"843";88;107;109;87;"grey soil"
"844";93;107;113;87;"grey soil"
"845";88;111;118;96;"grey soil"
"846";93;111;118;96;"grey soil"
"847";93;111;118;92;"grey soil"
"848";93;111;118;92;"grey soil"
"849";93;111;118;92;"grey soil"
"850";88;111;118;92;"grey soil"
"851";88;107;113;92;"grey soil"
"852";93;111;118;87;"grey soil"
"853";88;107;109;87;"grey soil"
"854";88;103;113;83;"grey soil"
"855";84;95;100;83;"very damp grey soil"
"856";75;79;89;67;"very damp grey soil"
"857";63;61;63;42;"vegetation stubble"
"858";59;51;67;46;"vegetation stubble"
"859";59;51;67;50;"vegetation stubble"
"860";55;54;67;50;"vegetation stubble"
"861";55;58;70;54;"vegetation stubble"
"862";71;79;85;67;"very damp grey soil"
"863";71;87;96;75;"very damp grey soil"
"864";75;83;89;71;"very damp grey soil"
"865";71;75;85;67;"very damp grey soil"
"866";71;75;74;62;"very damp grey soil"
"867";67;72;70;58;"very damp grey soil"
"868";67;72;74;58;"very damp grey soil"
"869";63;68;74;58;"very damp grey soil"
"870";71;75;77;67;"very damp grey soil"
"871";95;109;112;89;"grey soil"
"872";90;113;117;92;"grey soil"
"873";95;118;117;96;"grey soil"
"874";86;104;108;89;"grey soil"
"875";82;96;104;78;"damp grey soil"
"876";82;96;104;81;"damp grey soil"
"877";82;96;100;81;"damp grey soil"
"878";78;83;96;74;"cotton crop"
"879";63;56;108;103;"cotton crop"
"880";46;34;127;144;"cotton crop"
"881";43;32;133;144;"cotton crop"
"882";43;32;138;144;"cotton crop"
"883";46;32;138;144;"cotton crop"
"884";46;32;138;144;"cotton crop"
"885";46;32;133;144;"cotton crop"
"886";46;32;133;136;"cotton crop"
"887";46;32;127;136;"cotton crop"
"888";49;32;127;133;"cotton crop"
"889";46;34;127;129;"cotton crop"
"890";49;32;127;133;"cotton crop"
"891";49;37;112;118;"cotton crop"
"892";43;29;138;140;"cotton crop"
"893";46;34;112;111;"cotton crop"
"894";52;34;117;122;"cotton crop"
"895";49;34;117;122;"cotton crop"
"896";86;100;108;85;"grey soil"
"897";90;109;108;89;"grey soil"
"898";86;104;112;85;"grey soil"
"899";90;113;112;92;"grey soil"
"900";90;113;117;92;"grey soil"
"901";95;113;117;96;"grey soil"
"902";90;118;122;96;"grey soil"
"903";90;113;117;96;"grey soil"
"904";90;113;112;92;"grey soil"
"905";90;113;112;92;"grey soil"
"906";90;113;112;89;"grey soil"
"907";86;104;104;85;"grey soil"
"908";78;96;92;81;"very damp grey soil"
"909";74;87;92;74;"very damp grey soil"
"910";74;79;84;66;"very damp grey soil"
"911";63;67;69;52;"vegetation stubble"
"912";59;56;62;48;"vegetation stubble"
"913";59;53;66;44;"vegetation stubble"
"914";59;56;62;44;"vegetation stubble"
"915";59;56;66;44;"vegetation stubble"
"916";59;56;76;55;"vegetation stubble"
"917";59;49;69;48;"vegetation stubble"
"918";59;53;66;44;"vegetation stubble"
"919";56;53;66;48;"vegetation stubble"
"920";66;67;80;63;"very damp grey soil"
"921";63;67;73;59;"very damp grey soil"
"922";70;79;84;70;"very damp grey soil"
"923";70;79;84;66;"very damp grey soil"
"924";63;67;69;59;"very damp grey soil"
"925";59;63;66;55;"very damp grey soil"
"926";59;63;73;59;"very damp grey soil"
"927";66;75;76;63;"very damp grey soil"
"928";92;112;114;94;"grey soil"
"929";92;112;124;94;"grey soil"
"930";92;112;114;98;"grey soil"
"931";92;108;114;90;"grey soil"
"932";83;99;101;75;"grey soil"
"933";79;91;97;75;"damp grey soil"
"934";83;91;97;79;"damp grey soil"
"935";79;95;93;75;"damp grey soil"
"936";79;95;93;75;"damp grey soil"
"937";71;77;93;79;"cotton crop"
"938";56;42;114;120;"cotton crop"
"939";42;32;130;146;"cotton crop"
"940";42;34;130;142;"cotton crop"
"941";46;32;130;142;"cotton crop"
"942";46;32;130;142;"cotton crop"
"943";46;32;124;139;"cotton crop"
"944";42;34;124;135;"cotton crop"
"945";46;32;119;131;"cotton crop"
"946";46;34;119;127;"cotton crop"
"947";49;34;114;124;"cotton crop"
"948";49;40;105;116;"cotton crop"
"949";46;32;124;135;"cotton crop"
"950";42;32;130;139;"cotton crop"
"951";42;32;119;127;"cotton crop"
"952";42;34;110;120;"cotton crop"
"953";46;34;110;116;"cotton crop"
"954";49;37;114;116;"cotton crop"
"955";52;40;110;113;"cotton crop"
"956";49;37;110;116;"cotton crop"
"957";46;37;114;116;"cotton crop"
"958";46;37;110;113;"cotton crop"
"959";52;45;110;109;"cotton crop"
"960";79;95;97;75;"grey soil"
"961";96;108;114;94;"grey soil"
"962";96;112;119;90;"grey soil"
"963";96;112;119;90;"grey soil"
"964";96;117;114;94;"grey soil"
"965";92;112;114;90;"grey soil"
"966";92;108;114;90;"grey soil"
"967";92;108;119;90;"grey soil"
"968";92;103;105;83;"grey soil"
"969";83;99;101;83;"grey soil"
"970";79;95;101;75;"very damp grey soil"
"971";79;84;86;68;"very damp grey soil"
"972";71;73;79;64;"very damp grey soil"
"973";71;77;82;68;"very damp grey soil"
"974";67;77;75;64;"vegetation stubble"
"975";67;70;68;57;"vegetation stubble"
"976";52;51;58;42;"vegetation stubble"
"977";56;54;72;49;"vegetation stubble"
"978";56;51;62;45;"vegetation stubble"
"979";56;54;65;45;"vegetation stubble"
"980";56;51;72;60;"vegetation stubble"
"981";59;54;62;45;"vegetation stubble"
"982";59;60;72;57;"very damp grey soil"
"983";63;70;75;64;"very damp grey soil"
"984";63;66;75;60;"very damp grey soil"
"985";63;63;68;53;"very damp grey soil"
"986";59;60;65;53;"very damp grey soil"
"987";59;66;72;57;"very damp grey soil"
"988";97;115;119;94;"grey soil"
"989";97;115;124;94;"grey soil"
"990";97;115;119;94;"grey soil"
"991";78;92;93;80;"damp grey soil"
"992";78;88;93;76;"damp grey soil"
"993";78;88;97;80;"damp grey soil"
"994";78;88;93;76;"cotton crop"
"995";63;63;101;90;"cotton crop"
"996";47;37;119;133;"cotton crop"
"997";44;34;124;143;"cotton crop"
"998";44;34;129;143;"cotton crop"
"999";44;31;124;143;"cotton crop"
"1000";44;34;129;140;"cotton crop"
"1001";44;34;124;136;"cotton crop"
"1002";44;34;124;136;"cotton crop"
"1003";44;34;119;133;"cotton crop"
"1004";44;34;114;129;"cotton crop"
"1005";44;31;124;136;"cotton crop"
"1006";44;31;124;133;"cotton crop"
"1007";47;34;114;126;"cotton crop"
"1008";47;37;114;122;"cotton crop"
"1009";47;37;114;119;"cotton crop"
"1010";44;34;110;119;"cotton crop"
"1011";44;37;105;111;"cotton crop"
"1012";47;40;110;111;"cotton crop"
"1013";60;63;97;94;"cotton crop"
"1014";70;79;97;80;"cotton crop"
"1015";78;92;97;76;"very damp grey soil"
"1016";97;115;114;94;"grey soil"
"1017";93;115;114;94;"grey soil"
"1018";93;115;119;94;"grey soil"
"1019";97;115;114;97;"grey soil"
"1020";97;115;114;94;"grey soil"
"1021";97;115;114;90;"grey soil"
"1022";93;111;114;87;"grey soil"
"1023";89;106;114;87;"grey soil"
"1024";85;106;110;83;"grey soil"
"1025";78;88;93;73;"very damp grey soil"
"1026";78;84;85;65;"very damp grey soil"
"1027";70;79;82;65;"very damp grey soil"
"1028";53;60;63;48;"vegetation stubble"
"1029";57;56;56;44;"vegetation stubble"
"1030";57;53;67;55;"vegetation stubble"
"1031";53;53;67;48;"vegetation stubble"
"1032";57;56;63;51;"vegetation stubble"
"1033";53;49;70;55;"vegetation stubble"
"1034";57;56;74;62;"vegetation stubble"
"1035";57;56;70;48;"vegetation stubble"
"1036";57;56;74;58;"vegetation stubble"
"1037";57;60;74;58;"vegetation stubble"
"1038";63;63;74;62;"vegetation stubble"
"1039";53;53;82;83;"cotton crop"
"1040";50;43;97;101;"cotton crop"
"1041";44;37;101;108;"cotton crop"
"1042";53;53;85;76;"cotton crop"
"1043";60;60;74;55;"very damp grey soil"
"1044";63;67;74;58;"very damp grey soil"
"1045";67;71;78;62;"very damp grey soil"
"1046";92;115;120;94;"grey soil"
"1047";92;115;120;94;"grey soil"
"1048";88;106;111;87;"grey soil"
"1049";76;89;94;76;"damp grey soil"
"1050";80;89;98;79;"damp grey soil"
"1051";76;85;90;76;"damp grey soil"
"1052";72;81;94;76;"cotton crop"
"1053";57;49;115;113;"cotton crop"
"1054";44;31;131;142;"cotton crop"
"1055";47;31;131;139;"cotton crop"
"1056";47;34;131;139;"cotton crop"
"1057";44;31;125;139;"cotton crop"
"1058";47;34;125;135;"cotton crop"
"1059";47;34;115;124;"cotton crop"
"1060";47;40;115;116;"cotton crop"
"1061";50;43;106;102;"cotton crop"
"1062";47;40;115;120;"cotton crop"
"1063";44;31;131;135;"cotton crop"
"1064";47;31;120;124;"cotton crop"
"1065";47;34;115;120;"cotton crop"
"1066";47;37;111;105;"cotton crop"
"1067";50;40;106;105;"cotton crop"
"1068";53;43;106;102;"cotton crop"
"1069";64;69;94;79;"cotton crop"
"1070";68;77;86;65;"very damp grey soil"
"1071";68;77;78;61;"very damp grey soil"
"1072";68;77;82;61;"very damp grey soil"
"1073";68;81;90;68;"very damp grey soil"
"1074";76;85;94;76;"very damp grey soil"
"1075";84;98;102;79;"grey soil"
"1076";88;111;115;94;"grey soil"
"1077";88;111;115;91;"grey soil"
"1078";88;106;111;87;"grey soil"
"1079";88;102;106;83;"grey soil"
"1080";84;98;106;83;"grey soil"
"1081";88;98;106;79;"grey soil"
"1082";84;98;98;79;"grey soil"
"1083";76;81;90;65;"very damp grey soil"
"1084";72;77;78;65;"very damp grey soil"
"1085";72;81;78;65;"very damp grey soil"
"1086";72;81;90;65;"very damp grey soil"
"1087";72;81;94;65;"very damp grey soil"
"1088";64;69;71;57;"vegetation stubble"
"1089";57;59;64;50;"vegetation stubble"
"1090";57;59;78;65;"vegetation stubble"
"1091";53;52;78;65;"vegetation stubble"
"1092";53;49;74;57;"vegetation stubble"
"1093";53;49;71;50;"vegetation stubble"
"1094";57;55;74;61;"vegetation stubble"
"1095";57;55;78;65;"vegetation stubble"
"1096";57;55;67;50;"vegetation stubble"
"1097";57;55;74;65;"vegetation stubble"
"1098";47;34;111;116;"cotton crop"
"1099";44;29;115;124;"cotton crop"
"1100";44;29;106;113;"cotton crop"
"1101";44;31;106;116;"cotton crop"
"1102";44;37;98;94;"cotton crop"
"1103";57;59;78;61;"vegetation stubble"
"1104";60;62;82;65;"vegetation stubble"
"1105";80;99;104;81;"grey soil"
"1106";84;95;96;78;"damp grey soil"
"1107";76;87;96;74;"damp grey soil"
"1108";80;95;100;81;"damp grey soil"
"1109";80;103;96;81;"damp grey soil"
"1110";84;95;100;78;"damp grey soil"
"1111";84;95;100;78;"damp grey soil"
"1112";80;91;96;81;"damp grey soil"
"1113";71;87;91;74;"damp grey soil"
"1114";76;87;87;74;"damp grey soil"
"1115";76;87;91;78;"damp grey soil"
"1116";84;91;96;74;"damp grey soil"
"1117";68;68;100;85;"cotton crop"
"1118";50;39;118;132;"cotton crop"
"1119";43;29;133;143;"cotton crop"
"1120";46;31;133;139;"cotton crop"
"1121";46;31;133;139;"cotton crop"
"1122";46;31;133;143;"cotton crop"
"1123";46;31;133;139;"cotton crop"
"1124";43;31;128;135;"cotton crop"
"1125";43;29;128;132;"cotton crop"
"1126";46;34;118;121;"cotton crop"
"1127";50;36;118;121;"cotton crop"
"1128";50;36;122;121;"cotton crop"
"1129";46;36;122;125;"cotton crop"
"1130";50;39;122;117;"cotton crop"
"1131";50;34;122;135;"cotton crop"
"1132";43;29;133;135;"cotton crop"
"1133";56;51;100;92;"cotton crop"
"1134";68;71;91;70;"cotton crop"
"1135";68;75;75;59;"very damp grey soil"
"1136";68;75;75;59;"very damp grey soil"
"1137";68;75;83;59;"very damp grey soil"
"1138";84;103;108;85;"grey soil"
"1139";92;112;122;92;"grey soil"
"1140";92;112;118;92;"grey soil"
"1141";88;107;108;88;"grey soil"
"1142";84;99;104;78;"very damp grey soil"
"1143";84;95;104;78;"very damp grey soil"
"1144";84;95;104;81;"very damp grey soil"
"1145";84;103;104;81;"very damp grey soil"
"1146";68;83;83;67;"very damp grey soil"
"1147";71;75;83;67;"very damp grey soil"
"1148";71;83;87;70;"very damp grey soil"
"1149";71;79;83;67;"very damp grey soil"
"1150";64;64;71;56;"vegetation stubble"
"1151";64;61;71;59;"vegetation stubble"
"1152";60;61;71;59;"vegetation stubble"
"1153";60;61;75;63;"vegetation stubble"
"1154";60;61;75;67;"vegetation stubble"
"1155";56;54;79;70;"vegetation stubble"
"1156";53;48;75;63;"vegetation stubble"
"1157";53;48;67;56;"vegetation stubble"
"1158";56;54;79;63;"vegetation stubble"
"1159";56;51;67;52;"vegetation stubble"
"1160";53;54;71;52;"vegetation stubble"
"1161";43;29;122;139;"cotton crop"
"1162";43;29;122;135;"cotton crop"
"1163";43;29;122;128;"cotton crop"
"1164";40;31;122;132;"cotton crop"
"1165";53;48;71;59;"vegetation stubble"
"1166";56;51;71;59;"vegetation stubble"
"1167";60;54;75;63;"vegetation stubble"
"1168";84;95;96;75;"damp grey soil"
"1169";84;95;100;79;"damp grey soil"
"1170";79;95;96;75;"damp grey soil"
"1171";84;95;100;79;"damp grey soil"
"1172";84;99;100;79;"damp grey soil"
"1173";84;99;100;79;"damp grey soil"
"1174";79;95;96;79;"damp grey soil"
"1175";79;91;93;75;"damp grey soil"
"1176";79;91;96;75;"damp grey soil"
"1177";84;95;100;79;"damp grey soil"
"1178";79;95;96;79;"damp grey soil"
"1179";84;99;96;79;"damp grey soil"
"1180";75;87;93;75;"cotton crop"
"1181";63;58;104;100;"cotton crop"
"1182";44;32;128;141;"cotton crop"
"1183";44;34;123;129;"cotton crop"
"1184";44;32;118;125;"cotton crop"
"1185";48;34;118;121;"cotton crop"
"1186";48;34;118;125;"cotton crop"
"1187";44;34;123;129;"cotton crop"
"1188";48;29;118;129;"cotton crop"
"1189";51;42;109;104;"cotton crop"
"1190";51;40;104;100;"cotton crop"
"1191";59;51;100;83;"cotton crop"
"1192";63;64;85;67;"cotton crop"
"1193";67;72;77;54;"very damp grey soil"
"1194";67;72;74;58;"very damp grey soil"
"1195";67;72;70;54;"very damp grey soil"
"1196";67;75;74;58;"very damp grey soil"
"1197";67;75;77;58;"very damp grey soil"
"1198";67;79;81;62;"very damp grey soil"
"1199";71;83;85;62;"very damp grey soil"
"1200";75;91;96;75;"very damp grey soil"
"1201";84;103;104;83;"grey soil"
"1202";79;95;100;79;"very damp grey soil"
"1203";79;95;96;75;"very damp grey soil"
"1204";71;83;85;67;"very damp grey soil"
"1205";71;79;85;67;"very damp grey soil"
"1206";71;75;85;67;"very damp grey soil"
"1207";75;79;85;67;"very damp grey soil"
"1208";71;79;89;75;"very damp grey soil"
"1209";63;64;85;75;"vegetation stubble"
"1210";55;48;77;62;"vegetation stubble"
"1211";55;48;74;62;"vegetation stubble"
"1212";55;51;67;54;"vegetation stubble"
"1213";55;51;70;54;"vegetation stubble"
"1214";55;54;77;62;"vegetation stubble"
"1215";55;48;70;54;"vegetation stubble"
"1216";55;51;85;75;"vegetation stubble"
"1217";51;45;104;112;"cotton crop"
"1218";44;29;128;146;"cotton crop"
"1219";41;27;123;129;"cotton crop"
"1220";44;32;113;116;"cotton crop"
"1221";51;45;85;71;"cotton crop"
"1222";51;45;74;62;"vegetation stubble"
"1223";59;58;77;67;"vegetation stubble"
"1224";82;96;96;81;"damp grey soil"
"1225";82;96;100;78;"damp grey soil"
"1226";82;91;96;78;"damp grey soil"
"1227";82;96;96;78;"damp grey soil"
"1228";82;96;100;78;"damp grey soil"
"1229";82;96;104;78;"damp grey soil"
"1230";78;96;104;78;"damp grey soil"
"1231";82;91;104;81;"damp grey soil"
"1232";82;96;104;81;"damp grey soil"
"1233";82;100;100;78;"damp grey soil"
"1234";82;96;104;81;"damp grey soil"
"1235";82;100;100;85;"grey soil"
"1236";49;34;117;129;"cotton crop"
"1237";46;34;112;122;"cotton crop"
"1238";49;34;117;125;"cotton crop"
"1239";46;32;122;122;"cotton crop"
"1240";43;32;122;129;"cotton crop"
"1241";49;34;122;129;"cotton crop"
"1242";56;49;108;100;"cotton crop"
"1243";66;63;88;70;"cotton crop"
"1244";63;67;69;55;"very damp grey soil"
"1245";63;67;73;55;"very damp grey soil"
"1246";66;71;73;55;"very damp grey soil"
"1247";66;75;76;63;"very damp grey soil"
"1248";66;79;84;63;"very damp grey soil"
"1249";66;83;80;63;"very damp grey soil"
"1250";82;91;96;78;"very damp grey soil"
"1251";78;87;92;74;"very damp grey soil"
"1252";78;87;96;78;"very damp grey soil"
"1253";78;83;84;70;"very damp grey soil"
"1254";70;79;80;66;"very damp grey soil"
"1255";70;83;84;70;"very damp grey soil"
"1256";74;79;84;66;"very damp grey soil"
"1257";70;75;84;66;"very damp grey soil"
"1258";70;75;80;63;"very damp grey soil"
"1259";70;83;88;70;"very damp grey soil"
"1260";74;83;88;70;"very damp grey soil"
"1261";74;83;88;74;"very damp grey soil"
"1262";74;83;88;74;"very damp grey soil"
"1263";66;63;76;66;"vegetation stubble"
"1264";63;60;80;66;"vegetation stubble"
"1265";59;53;84;70;"vegetation stubble"
"1266";52;46;80;63;"vegetation stubble"
"1267";59;53;84;66;"vegetation stubble"
"1268";56;49;69;59;"vegetation stubble"
"1269";52;49;76;59;"vegetation stubble"
"1270";56;53;84;63;"vegetation stubble"
"1271";56;49;84;70;"vegetation stubble"
"1272";52;43;104;100;"cotton crop"
"1273";43;27;133;151;"cotton crop"
"1274";43;27;122;133;"cotton crop"
"1275";43;27;117;129;"cotton crop"
"1276";43;29;117;133;"cotton crop"
"1277";49;40;96;89;"cotton crop"
"1278";52;46;80;63;"vegetation stubble"
"1279";52;46;76;66;"vegetation stubble"
"1280";83;99;105;79;"grey soil"
"1281";83;95;97;79;"damp grey soil"
"1282";83;99;101;83;"damp grey soil"
"1283";79;95;101;83;"damp grey soil"
"1284";79;95;97;79;"damp grey soil"
"1285";79;95;105;79;"damp grey soil"
"1286";79;95;97;79;"damp grey soil"
"1287";79;99;105;83;"grey soil"
"1288";92;103;114;86;"grey soil"
"1289";92;103;105;83;"grey soil"
"1290";75;81;93;79;"cotton crop"
"1291";56;45;105;105;"cotton crop"
"1292";49;37;114;120;"cotton crop"
"1293";46;37;105;116;"cotton crop"
"1294";46;40;105;109;"cotton crop"
"1295";49;40;105;113;"cotton crop"
